Nquad,Fitness,Month,Age.stage,T.length,D.holdfast,N.stipe,D.stipe,Maturity,Rep.prev,Wave.exp,Density,Gall.prev,Temp,Sal,ph
10,Shapely,Jan,Recruit,5,0.1,2,0.1,Immature,0.2222222222,Exposed,9,0.4444444444,17.6,33,7.98
10,Shapely,Jan,Recruit,6,1.2,4,0.1,Immature,0.2222222222,Exposed,9,0.4444444444,17.6,33,7.98
10,Malformed,Jan,Adult,150,6.5,15,1,Fertile,0.2222222222,Exposed,9,0.4444444444,17.6,33,7.98
10,Malformed,Jan,Adult,228,8.5,11,1.5,Fertile,0.2222222222,Exposed,9,0.4444444444,17.6,33,7.98
10,Shapely,Jan,Recruit,3,0.1,2,0.1,Immature,0.2222222222,Exposed,9,0.4444444444,17.6,33,7.98
10,Shapely,Jan,Recruit,9,0.2,5,0.1,Immature,0.2222222222,Exposed,9,0.4444444444,17.6,33,7.98
10,Shapely,Jan,Recruit,6,0.2,6,0.1,Immature,0.2222222222,Exposed,9,0.4444444444,17.6,33,7.98
11,Malformed,Jan,Adult,116,6.5,16,0.4,Fertile,0.25,Exposed,12,0.3333333333,17.6,33,7.98
11,Shapely,Jan,Juvenile,82,4,11,0.3,Immature,0.25,Exposed,12,0.3333333333,17.6,33,7.98
11,Shapely,Jan,Recruit,7,0.3,5,0.1,Immature,0.25,Exposed,12,0.3333333333,17.6,33,7.98
11,Shapely,Jan,Recruit,7,0.3,2,0.1,Immature,0.25,Exposed,12,0.3333333333,17.6,33,7.98
11,Shapely,Jan,Juvenile,82,2.5,10,0.1,Immature,0.25,Exposed,12,0.3333333333,17.6,33,7.98
11,Malformed,Jan,Adult,150,4,1,1.2,Fertile,0.25,Exposed,12,0.3333333333,17.6,33,7.98
11,Shapely,Jan,Recruit,12,0.4,6,0.2,Immature,0.25,Exposed,12,0.3333333333,17.6,33,7.98
11,Shapely,Jan,Recruit,8,0.2,4,0.1,Immature,0.25,Exposed,12,0.3333333333,17.6,33,7.98
11,Shapely,Jan,Recruit,8,0.3,2,0.1,Immature,0.25,Exposed,12,0.3333333333,17.6,33,7.98
11,Shapely,Jan,Recruit,5,0.1,2,0.1,Immature,0.25,Exposed,12,0.3333333333,17.6,33,7.98
11,Malformed,Jan,Adult,199,12,8,0.7,Fertile,0.25,Exposed,12,0.3333333333,17.6,33,7.98
11,Malformed,Jan,Juvenile,80,3.5,4,0.7,Immature,0.25,Exposed,12,0.3333333333,17.6,33,7.98
12,Shapely,Jan,Juvenile,70,3,4,0.3,Immature,0.1111111111,Exposed,9,0.2222222222,17.6,33,7.98
12,Malformed,Jan,Adult,95,4,4,0.8,Fertile,0.1111111111,Exposed,9,0.2222222222,17.6,33,7.98
12,Shapely,Jan,Recruit,8,0.2,5,0.1,Immature,0.1111111111,Exposed,9,0.2222222222,17.6,33,7.98
12,Malformed,Jan,Adult,120,5,14,0.2,Immature,0.1111111111,Exposed,9,0.2222222222,17.6,33,7.98
12,Shapely,Jan,Recruit,5,0.1,3,0.1,Immature,0.1111111111,Exposed,9,0.2222222222,17.6,33,7.98
12,Shapely,Jan,Recruit,12,0.5,9,0.2,Immature,0.1111111111,Exposed,9,0.2222222222,17.6,33,7.98
12,Shapely,Jan,Recruit,5,0.4,3,0.2,Immature,0.1111111111,Exposed,9,0.2222222222,17.6,33,7.98
12,Shapely,Jan,Recruit,5,0.5,6,0.1,Immature,0.1111111111,Exposed,9,0.2222222222,17.6,33,7.98
12,Shapely,Jan,Recruit,12,0.6,5,0.2,Immature,0.1111111111,Exposed,9,0.2222222222,17.6,33,7.98
13,Malformed,Jan,Adult,150,4,2,1,Immature,0.25,Exposed,8,0.875,17.6,33,7.98
13,Malformed,Jan,Adult,225,10.4,15,1.2,Fertile,0.25,Exposed,8,0.875,17.6,33,7.98
13,Malformed,Jan,Adult,215,7.5,6,0.7,Immature,0.25,Exposed,8,0.875,17.6,33,7.98
13,Malformed,Jan,Adult,48,8,5,0.6,Immature,0.25,Exposed,8,0.875,17.6,33,7.98
13,Malformed,Jan,Adult,150,10,17,0.7,Fertile,0.25,Exposed,8,0.875,17.6,33,7.98
13,Malformed,Jan,Adult,160,9,8,1.3,Immature,0.25,Exposed,8,0.875,17.6,33,7.98
13,Shapely,Jan,Juvenile,104,4,10,0.7,Immature,0.25,Exposed,8,0.875,17.6,33,7.98
13,Malformed,Jan,Juvenile,109,5,18,0.5,Immature,0.25,Exposed,8,0.875,17.6,33,7.98
1,Malformed,Feb,Juvenile,85,5,4,0.1,Immature,0.1111111111,Semi-exposed,9,0.7777777778,18.5,34.2,8.3
1,Malformed,Feb,Adult,93,13,5,0.9,Immature,0.1111111111,Semi-exposed,9,0.7777777778,18.5,34.2,8.3
1,Malformed,Feb,Adult,150,11,28,1,Fertile,0.1111111111,Semi-exposed,9,0.7777777778,18.5,34.2,8.3
1,Shapely,Feb,Recruit,8,0.1,4,0.1,Immature,0.1111111111,Semi-exposed,9,0.7777777778,18.5,34.2,8.3
1,Shapely,Feb,Recruit,7,0.1,5,0.1,Immature,0.1111111111,Semi-exposed,9,0.7777777778,18.5,34.2,8.3
1,Malformed,Feb,Juvenile,128,5.5,1,0.9,Immature,0.1111111111,Semi-exposed,9,0.7777777778,18.5,34.2,8.3
1,Malformed,Feb,Adult,145,8,10,0.6,Immature,0.1111111111,Semi-exposed,9,0.7777777778,18.5,34.2,8.3
1,Malformed,Feb,Adult,150,14,18,1,Immature,0.1111111111,Semi-exposed,9,0.7777777778,18.5,34.2,8.3
1,Malformed,Feb,Adult,66,5.5,4,1,Immature,0.1111111111,Semi-exposed,9,0.7777777778,18.5,34.2,8.3
2,Malformed,Feb,Adult,115,6,1,0.5,Immature,0.2,Semi-exposed,5,1,18.5,34.2,8.3
2,Malformed,Feb,Adult,150,7,20,0.7,Fertile,0.2,Semi-exposed,5,1,18.5,34.2,8.3
2,Malformed,Feb,Adult,100,10,25,0.9,Immature,0.2,Semi-exposed,5,1,18.5,34.2,8.3
2,Malformed,Feb,Adult,78,15,25,0.7,Immature,0.2,Semi-exposed,5,1,18.5,34.2,8.3
2,Malformed,Feb,Juvenile,85,8,12,0.3,Immature,0.2,Semi-exposed,5,1,18.5,34.2,8.3
3,Malformed,Feb,Adult,187,15,23,0.7,Immature,0,Semi-exposed,1,1,18.5,34.2,8.3
4,Shapely,Feb,Recruit,22,2,7,0.2,Immature,0,Semi-exposed,1,0,18.5,34.2,8.3
5,Malformed,Feb,Juvenile,98,2.5,4,0.9,Immature,0.4285714286,Exposed,7,1,18.5,34.2,8.3
5,Malformed,Feb,Adult,209,10,18,0.9,Fertile,0.4285714286,Exposed,7,1,18.5,34.2,8.3
5,Malformed,Feb,Adult,150,8,12,1,Immature,0.4285714286,Exposed,7,1,18.5,34.2,8.3
5,Malformed,Feb,Adult,300,9.5,14,0.7,Fertile,0.4285714286,Exposed,7,1,18.5,34.2,8.3
5,Malformed,Feb,Adult,207,7,14,1,Fertile,0.4285714286,Exposed,7,1,18.5,34.2,8.3
5,Malformed,Feb,Adult,353,7.5,15,0.6,Immature,0.4285714286,Exposed,7,1,18.5,34.2,8.3
5,Malformed,Feb,Adult,250,7,21,1,Immature,0.4285714286,Exposed,7,1,18.5,34.2,8.3
6,Malformed,Feb,Adult,240,12,8,1,Immature,0,Exposed,3,1,18.5,34.2,8.3
6,Malformed,Feb,Adult,266,14,17,1.4,Immature,0,Exposed,3,1,18.5,34.2,8.3
6,Malformed,Feb,Adult,186,7.5,13,0.5,Immature,0,Exposed,3,1,18.5,34.2,8.3
7,Malformed,Feb,Juvenile,87,4,6,0.5,Immature,0,Exposed,4,1,18.5,34.2,8.3
7,Malformed,Feb,Juvenile,57,2,1,0.4,Immature,0,Exposed,4,1,18.5,34.2,8.3
7,Malformed,Feb,Adult,144,20,9,0.9,Immature,0,Exposed,4,1,18.5,34.2,8.3
7,Malformed,Feb,Juvenile,89,3,7,0.4,Immature,0,Exposed,4,1,18.5,34.2,8.3
8,Malformed,Feb,Juvenile,104,4.5,5,0.5,Immature,0.5,Exposed,8,1,18.5,34.2,8.3
8,Malformed,Feb,Adult,100,9,15,1,Fertile,0.5,Exposed,8,1,18.5,34.2,8.3
8,Malformed,Feb,Juvenile,118,6,5,1,Immature,0.5,Exposed,8,1,18.5,34.2,8.3
8,Malformed,Feb,Adult,150,6,6,1,Fertile,0.5,Exposed,8,1,18.5,34.2,8.3
8,Malformed,Feb,Adult,225,11,15,1.6,Fertile,0.5,Exposed,8,1,18.5,34.2,8.3
8,Malformed,Feb,Juvenile,87,4.5,11,0.5,Immature,0.5,Exposed,8,1,18.5,34.2,8.3
8,Malformed,Feb,Adult,300,15,16,1.2,Fertile,0.5,Exposed,8,1,18.5,34.2,8.3
8,Malformed,Feb,Adult,100,8.6,9,1,Immature,0.5,Exposed,8,1,18.5,34.2,8.3
9,Malformed,Feb,Adult,150,7.5,4,1,Fertile,0.4,Exposed,15,0.5333333333,18.5,34.2,8.3
9,Malformed,Feb,Juvenile,120,4,4,1,Fertile,0.4,Exposed,15,0.5333333333,18.5,34.2,8.3
9,Malformed,Feb,Adult,150,10,6,1,Fertile,0.4,Exposed,15,0.5333333333,18.5,34.2,8.3
9,Malformed,Feb,Juvenile,118,5,6,1,Immature,0.4,Exposed,15,0.5333333333,18.5,34.2,8.3
9,Shapely,Feb,Recruit,29,0.2,7,0.1,Immature,0.4,Exposed,15,0.5333333333,18.5,34.2,8.3
9,Malformed,Feb,Adult,130,5.5,19,1,Immature,0.4,Exposed,15,0.5333333333,18.5,34.2,8.3
9,Shapely,Feb,Recruit,23,0.2,4,0.1,Immature,0.4,Exposed,15,0.5333333333,18.5,34.2,8.3
9,Shapely,Feb,Recruit,27,0.2,4,0.1,Immature,0.4,Exposed,15,0.5333333333,18.5,34.2,8.3
9,Shapely,Feb,Recruit,25,0.3,7,0.1,Immature,0.4,Exposed,15,0.5333333333,18.5,34.2,8.3
9,Shapely,Feb,Recruit,5,0.2,7,0.1,Immature,0.4,Exposed,15,0.5333333333,18.5,34.2,8.3
9,Malformed,Feb,Juvenile,118,4.5,4,0.4,Fertile,0.4,Exposed,15,0.5333333333,18.5,34.2,8.3
9,Malformed,Feb,Adult,150,11,15,0.9,Fertile,0.4,Exposed,15,0.5333333333,18.5,34.2,8.3
9,Malformed,Feb,Adult,150,4.5,2,1,Fertile,0.4,Exposed,15,0.5333333333,18.5,34.2,8.3
9,Shapely,Feb,Juvenile,95,4.5,3,0.7,Immature,0.4,Exposed,15,0.5333333333,18.5,34.2,8.3
9,Shapely,Feb,Juvenile,107,6,1,0.7,Immature,0.4,Exposed,15,0.5333333333,18.5,34.2,8.3
10,Shapely,Feb,Juvenile,93,2.5,11,0.3,Immature,0,Exposed,8,0.625,18.5,34.2,8.3
10,Shapely,Feb,Adult,150,7,24,0.5,Immature,0,Exposed,8,0.625,18.5,34.2,8.3
10,Malformed,Feb,Juvenile,83,7.5,6,0.5,Immature,0,Exposed,8,0.625,18.5,34.2,8.3
10,Shapely,Feb,Juvenile,43,2,4,0.1,Immature,0,Exposed,8,0.625,18.5,34.2,8.3
10,Malformed,Feb,Adult,150,4.6,9,1.2,Immature,0,Exposed,8,0.625,18.5,34.2,8.3
10,Malformed,Feb,Adult,203,12,11,1.1,Immature,0,Exposed,8,0.625,18.5,34.2,8.3
10,Malformed,Feb,Adult,150,7,5,1.1,Immature,0,Exposed,8,0.625,18.5,34.2,8.3
10,Malformed,Feb,Juvenile,116,5,15,0.9,Immature,0,Exposed,8,0.625,18.5,34.2,8.3
11,Shapely,Feb,Recruit,8,0.9,5,0.1,Immature,0.0769230769,Exposed,26,0.1153846154,18.5,34.2,8.3
11,Shapely,Feb,Recruit,17,0.6,6,0.1,Immature,0.0769230769,Exposed,26,0.1153846154,18.5,34.2,8.3
11,Shapely,Feb,Recruit,8,0.1,2,0.1,Immature,0.0769230769,Exposed,26,0.1153846154,18.5,34.2,8.3
11,Shapely,Feb,Recruit,8,1,3,0.1,Immature,0.0769230769,Exposed,26,0.1153846154,18.5,34.2,8.3
11,Shapely,Feb,Recruit,31,2,15,0.1,Immature,0.0769230769,Exposed,26,0.1153846154,18.5,34.2,8.3
11,Shapely,Feb,Recruit,24,3,8,0.1,Immature,0.0769230769,Exposed,26,0.1153846154,18.5,34.2,8.3
11,Shapely,Feb,Recruit,21,4,9,0.1,Immature,0.0769230769,Exposed,26,0.1153846154,18.5,34.2,8.3
11,Shapely,Feb,Recruit,34,2,11,0.1,Immature,0.0769230769,Exposed,26,0.1153846154,18.5,34.2,8.3
11,Shapely,Feb,Recruit,3,0.1,2,0.1,Immature,0.0769230769,Exposed,26,0.1153846154,18.5,34.2,8.3
11,Shapely,Feb,Recruit,14,2,4,0.4,Immature,0.0769230769,Exposed,26,0.1153846154,18.5,34.2,8.3
11,Malformed,Feb,Adult,166,6,3,1,Fertile,0.0769230769,Exposed,26,0.1153846154,18.5,34.2,8.3
11,Malformed,Feb,Adult,115,4.5,3,0.5,Fertile,0.0769230769,Exposed,26,0.1153846154,18.5,34.2,8.3
11,Malformed,Feb,Adult,114,4.1,5,0.6,Immature,0.0769230769,Exposed,26,0.1153846154,18.5,34.2,8.3
11,Shapely,Feb,Recruit,12,0.4,8,0.1,Immature,0.0769230769,Exposed,26,0.1153846154,18.5,34.2,8.3
11,Shapely,Feb,Recruit,8,0.1,2,0.1,Immature,0.0769230769,Exposed,26,0.1153846154,18.5,34.2,8.3
11,Shapely,Feb,Recruit,11,0.2,4,0.1,Immature,0.0769230769,Exposed,26,0.1153846154,18.5,34.2,8.3
11,Shapely,Feb,Recruit,7,0.1,3,0.5,Immature,0.0769230769,Exposed,26,0.1153846154,18.5,34.2,8.3
11,Shapely,Feb,Recruit,5,0.1,3,0.1,Immature,0.0769230769,Exposed,26,0.1153846154,18.5,34.2,8.3
11,Shapely,Feb,Recruit,4,0.1,7,0.1,Immature,0.0769230769,Exposed,26,0.1153846154,18.5,34.2,8.3
11,Shapely,Feb,Recruit,28,0.7,5,0.1,Immature,0.0769230769,Exposed,26,0.1153846154,18.5,34.2,8.3
11,Shapely,Feb,Recruit,21,0.2,4,0.1,Immature,0.0769230769,Exposed,26,0.1153846154,18.5,34.2,8.3
11,Shapely,Feb,Recruit,8,0.4,9,0.1,Immature,0.0769230769,Exposed,26,0.1153846154,18.5,34.2,8.3
11,Shapely,Feb,Recruit,4,2,7,0.1,Immature,0.0769230769,Exposed,26,0.1153846154,18.5,34.2,8.3
11,Shapely,Feb,Recruit,4,0.1,3,0.1,Immature,0.0769230769,Exposed,26,0.1153846154,18.5,34.2,8.3
11,Shapely,Feb,Recruit,10,0.2,6,0.1,Immature,0.0769230769,Exposed,26,0.1153846154,18.5,34.2,8.3
11,Shapely,Feb,Recruit,4,0.1,2,0.1,Immature,0.0769230769,Exposed,26,0.1153846154,18.5,34.2,8.3
12,Shapely,Feb,Recruit,11,0.1,7,0.1,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Recruit,6,0.1,4,0.1,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Recruit,23,0.1,7,0.1,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Recruit,13,0.2,9,0.1,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Recruit,4,0.4,2,0.1,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Malformed,Feb,Juvenile,100,3.5,4,0.5,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Malformed,Feb,Juvenile,99,3,1,0.6,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Recruit,18,0.1,5,0.1,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Recruit,18,0.1,4,0.1,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Recruit,29,0.2,6,0.1,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Recruit,36,0.3,9,0.1,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Recruit,29,0.1,4,0.1,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Malformed,Feb,Adult,210,19.5,13,1.3,Fertile,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Recruit,23,0.1,18,0.1,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Recruit,17,0.1,8,0.1,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Recruit,18,0.1,8,0.1,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Recruit,41,0.1,11,0.2,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Recruit,15,0.1,3,0.1,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Recruit,7,0.1,3,0.1,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Recruit,25,0.1,5,0.1,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Recruit,14,0.2,5,0.1,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Recruit,21,0.3,8,0.1,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Recruit,22,0.2,6,0.1,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Juvenile,101,6.3,15,0.4,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Recruit,23,2,10,0.1,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Malformed,Feb,Juvenile,142,7,13,0.6,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Recruit,17,0.5,4,0.1,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Recruit,43,0.9,15,0.1,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Recruit,6.5,0.2,3,0.1,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Recruit,9,0.6,1,0.1,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Recruit,12,0.7,2,0.1,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Recruit,6,0.4,6,0.1,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
12,Shapely,Feb,Recruit,12,0.6,5,0.1,Immature,0.0303030303,Exposed,33,0.1212121212,18.5,34.2,8.3
13,Malformed,Feb,Adult,220,9,5,1,Fertile,0.3,Exposed,10,0.7,18.5,34.2,8.3
13,Malformed,Feb,Adult,310,14,13,1.3,Fertile,0.3,Exposed,10,0.7,18.5,34.2,8.3
13,Malformed,Feb,Adult,61,6.5,3,0.5,Immature,0.3,Exposed,10,0.7,18.5,34.2,8.3
13,Shapely,Feb,Recruit,11,0.1,6,0.1,Immature,0.3,Exposed,10,0.7,18.5,34.2,8.3
13,Malformed,Feb,Adult,150,12,18,1,Fertile,0.3,Exposed,10,0.7,18.5,34.2,8.3
13,Malformed,Feb,Adult,210,10.5,7,1.3,Immature,0.3,Exposed,10,0.7,18.5,34.2,8.3
13,Malformed,Feb,Adult,150,4.5,6,0.9,Immature,0.3,Exposed,10,0.7,18.5,34.2,8.3
13,Malformed,Feb,Adult,89,4,5,0.7,Immature,0.3,Exposed,10,0.7,18.5,34.2,8.3
13,Shapely,Feb,Juvenile,100,6,14,1.2,Immature,0.3,Exposed,10,0.7,18.5,34.2,8.3
13,Shapely,Feb,Juvenile,101,4.2,10,0.9,Immature,0.3,Exposed,10,0.7,18.5,34.2,8.3
1,Shapely,Mar,Adult,123,6.5,7,1,Fertile,0.2222222222,Semi-exposed,9,0.3333333333,18.1,34.3,7.7
1,Shapely,Mar,Juvenile,73,4,4,0.3,Immature,0.2222222222,Semi-exposed,9,0.3333333333,18.1,34.3,7.7
1,Malformed,Mar,Adult,150,10,25,1,Immature,0.2222222222,Semi-exposed,9,0.3333333333,18.1,34.3,7.7
1,Malformed,Mar,Adult,119,4.5,1,0.6,Immature,0.2222222222,Semi-exposed,9,0.3333333333,18.1,34.3,7.7
1,Malformed,Mar,Adult,213,8,7,0.7,Fertile,0.2222222222,Semi-exposed,9,0.3333333333,18.1,34.3,7.7
1,Shapely,Mar,Recruit,26,0.2,6,0.1,Immature,0.2222222222,Semi-exposed,9,0.3333333333,18.1,34.3,7.7
1,Shapely,Mar,Recruit,7,0.2,2,0.1,Immature,0.2222222222,Semi-exposed,9,0.3333333333,18.1,34.3,7.7
1,Shapely,Mar,Recruit,27,1.5,9,0.1,Immature,0.2222222222,Semi-exposed,9,0.3333333333,18.1,34.3,7.7
1,Shapely,Mar,Juvenile,43,3,14,0.3,Immature,0.2222222222,Semi-exposed,9,0.3333333333,18.1,34.3,7.7
2,Malformed,Mar,Adult,130,8.5,18,0.9,Immature,0,Semi-exposed,6,0.6666666667,18.1,34.3,7.7
2,Shapely,Mar,Juvenile,47,1.5,7,0.2,Immature,0,Semi-exposed,6,0.6666666667,18.1,34.3,7.7
2,Shapely,Mar,Juvenile,50,3,14,0.2,Immature,0,Semi-exposed,6,0.6666666667,18.1,34.3,7.7
2,Malformed,Mar,Adult,114,8,18,1,Immature,0,Semi-exposed,6,0.6666666667,18.1,34.3,7.7
2,Malformed,Mar,Juvenile,89,5.5,15,0.6,Immature,0,Semi-exposed,6,0.6666666667,18.1,34.3,7.7
2,Malformed,Mar,Adult,102,9.5,10,0.4,Immature,0,Semi-exposed,6,0.6666666667,18.1,34.3,7.7
3,Malformed,Mar,Adult,150,12.5,12,1,Immature,0,Semi-exposed,1,1,18.1,34.3,7.7
4,Shapely,Mar,Juvenile,39,5,13,0.1,Immature,0,Semi-exposed,2,0,18.1,34.3,7.7
4,Shapely,Mar,Recruit,23,0.1,4,0.1,Immature,0,Semi-exposed,2,0,18.1,34.3,7.7
5,Malformed,Mar,Adult,300,9,15,0.7,Fertile,0.5384615385,Exposed,13,0.4615384615,18.1,34.3,7.7
5,Malformed,Mar,Adult,170,9,13,1,Fertile,0.5384615385,Exposed,13,0.4615384615,18.1,34.3,7.7
5,Malformed,Mar,Adult,198,7,10,1,Fertile,0.5384615385,Exposed,13,0.4615384615,18.1,34.3,7.7
5,Malformed,Mar,Adult,320,8,11,1,Fertile,0.5384615385,Exposed,13,0.4615384615,18.1,34.3,7.7
5,Malformed,Mar,Adult,200,9.5,8,1,Fertile,0.5384615385,Exposed,13,0.4615384615,18.1,34.3,7.7
5,Shapely,Mar,Juvenile,104,5,10,0.6,Fertile,0.5384615385,Exposed,13,0.4615384615,18.1,34.3,7.7
5,Shapely,Mar,Juvenile,50,1.5,8,0.6,Immature,0.5384615385,Exposed,13,0.4615384615,18.1,34.3,7.7
5,Shapely,Mar,Recruit,15,0.2,3,0.1,Immature,0.5384615385,Exposed,13,0.4615384615,18.1,34.3,7.7
5,Shapely,Mar,Recruit,12,0.4,3,0.1,Immature,0.5384615385,Exposed,13,0.4615384615,18.1,34.3,7.7
5,Shapely,Mar,Recruit,12,0.2,2,0.1,Immature,0.5384615385,Exposed,13,0.4615384615,18.1,34.3,7.7
5,Shapely,Mar,Recruit,12,0.2,2,0.1,Immature,0.5384615385,Exposed,13,0.4615384615,18.1,34.3,7.7
5,Shapely,Mar,Recruit,23,0.3,2,0.1,Immature,0.5384615385,Exposed,13,0.4615384615,18.1,34.3,7.7
5,Malformed,Mar,Adult,172,6,7,0.6,Fertile,0.5384615385,Exposed,13,0.4615384615,18.1,34.3,7.7
6,Malformed,Mar,Adult,94,7,11,0.3,Fertile,1,Exposed,4,0.75,18.1,34.3,7.7
6,Malformed,Mar,Adult,170,8,6,1,Fertile,1,Exposed,4,0.75,18.1,34.3,7.7
6,Shapely,Mar,Juvenile,121,2.5,4,0.4,Fertile,1,Exposed,4,0.75,18.1,34.3,7.7
6,Malformed,Mar,Adult,220,18,12,1,Fertile,1,Exposed,4,0.75,18.1,34.3,7.7
7,Shapely,Mar,Juvenile,60,2,11,0.2,Immature,0.25,Exposed,8,0.125,18.1,34.3,7.7
7,Malformed,Mar,Adult,148,10,6,1,Fertile,0.25,Exposed,8,0.125,18.1,34.3,7.7
7,Shapely,Mar,Juvenile,99,4,10,0.4,Immature,0.25,Exposed,8,0.125,18.1,34.3,7.7
7,Shapely,Mar,Juvenile,38,2,1,0.4,Immature,0.25,Exposed,8,0.125,18.1,34.3,7.7
7,Shapely,Mar,Recruit,19,0.2,5,0.2,Immature,0.25,Exposed,8,0.125,18.1,34.3,7.7
7,Shapely,Mar,Juvenile,103,4.5,8,0.4,Immature,0.25,Exposed,8,0.125,18.1,34.3,7.7
7,Shapely,Mar,Recruit,7,0.2,3,0.1,Immature,0.25,Exposed,8,0.125,18.1,34.3,7.7
7,Shapely,Mar,Adult,220,30,18,1.5,Fertile,0.25,Exposed,8,0.125,18.1,34.3,7.7
8,Malformed,Mar,Adult,240,15,15,1,Immature,0.5714285714,Exposed,7,1,18.1,34.3,7.7
8,Malformed,Mar,Adult,115,4,8,0.8,Fertile,0.5714285714,Exposed,7,1,18.1,34.3,7.7
8,Malformed,Mar,Adult,129,6,7,1,Fertile,0.5714285714,Exposed,7,1,18.1,34.3,7.7
8,Malformed,Mar,Juvenile,70,3.5,2,0.4,Fertile,0.5714285714,Exposed,7,1,18.1,34.3,7.7
8,Malformed,Mar,Adult,68,7,12,0.5,Immature,0.5714285714,Exposed,7,1,18.1,34.3,7.7
8,Malformed,Mar,Adult,320,14,15,1.3,Fertile,0.5714285714,Exposed,7,1,18.1,34.3,7.7
8,Malformed,Mar,Juvenile,88,5,11,0.5,Immature,0.5714285714,Exposed,7,1,18.1,34.3,7.7
9,Shapely,Mar,Recruit,28,0.1,8,0.4,Immature,0.347826087,Exposed,23,0.5217391304,18.1,34.3,7.7
9,Shapely,Mar,Juvenile,46,3,8,0.4,Immature,0.347826087,Exposed,23,0.5217391304,18.1,34.3,7.7
9,Shapely,Mar,Recruit,13,2.5,15,0.1,Immature,0.347826087,Exposed,23,0.5217391304,18.1,34.3,7.7
9,Shapely,Mar,Recruit,6,0.1,2,0.1,Immature,0.347826087,Exposed,23,0.5217391304,18.1,34.3,7.7
9,Malformed,Mar,Adult,136,7.5,5,0.7,Fertile,0.347826087,Exposed,23,0.5217391304,18.1,34.3,7.7
9,Malformed,Mar,Adult,150,12,13,0.8,Fertile,0.347826087,Exposed,23,0.5217391304,18.1,34.3,7.7
9,Malformed,Mar,Adult,140,5,2,1.2,Fertile,0.347826087,Exposed,23,0.5217391304,18.1,34.3,7.7
9,Malformed,Mar,Adult,105,5.5,5,0.4,Immature,0.347826087,Exposed,23,0.5217391304,18.1,34.3,7.7
9,Malformed,Mar,Adult,136,6.5,5,0.7,Fertile,0.347826087,Exposed,23,0.5217391304,18.1,34.3,7.7
9,Shapely,Mar,Juvenile,49,2.5,17,0.2,Immature,0.347826087,Exposed,23,0.5217391304,18.1,34.3,7.7
9,Shapely,Mar,Recruit,15,0.4,3,0.1,Immature,0.347826087,Exposed,23,0.5217391304,18.1,34.3,7.7
